date,source,production_m3,service_hours,country,Country
12-08-22,kyoga,22211,22.51728584,Uganda,Uganda
13-08-22,kyoga,21927,20.76205427,Uganda,Uganda
15-08-22,kyoga,19652,21.98066536,Uganda,Uganda
16-08-22,kyoga,22312,23.53752021,Uganda,Uganda
17-08-22,kyoga,18914,18.95610709,Uganda,Uganda
18-08-22,kyoga,22374,21.50277172,Uganda,Uganda
20-08-22,kyoga,22204,21.38995854,Uganda,Uganda
21-08-22,kyoga,26038,23.90595334,Uganda,Uganda
23-08-22,kyoga,21777,23.34364244,Uganda,Uganda
24-08-22,kyoga,25379,22.33872146,Uganda,Uganda
25-08-22,kyoga,23342,23.28266266,Uganda,Uganda
26-08-22,kyoga,20226,22.06738232,Uganda,Uganda
27-08-22,kyoga,21666,22.09511818,Uganda,Uganda
30-08-22,kyoga,22118,22.9299639,Uganda,Uganda
01-09-22,kyoga,24719,23.73201874,Uganda,Uganda
04-09-22,kyoga,24220,23.97653893,Uganda,Uganda
09-09-22,kyoga,24201,21.52396317,Uganda,Uganda
10-09-22,kyoga,24317,22.3567613,Uganda,Uganda
12-09-22,kyoga,23913,23.26268922,Uganda,Uganda
15-09-22,kyoga,19576,21.49329103,Uganda,Uganda
17-09-22,kyoga,18557,20.22165142,Uganda,Uganda
19-09-22,kyoga,23268,22.62640406,Uganda,Uganda
21-09-22,kyoga,23034,20.9239426,Uganda,Uganda
22-09-22,kyoga,21469,22.27276683,Uganda,Uganda
25-09-22,kyoga,25964,22.15025757,Uganda,Uganda
26-09-22,kyoga,21083,23.50434646,Uganda,Uganda
28-09-22,kyoga,20140,21.89600793,Uganda,Uganda
29-09-22,kyoga,23572,22.61771117,Uganda,Uganda
30-09-22,kyoga,26837,21.54221624,Uganda,Uganda
02-10-22,kyoga,19991,22.12931061,Uganda,Uganda
08-10-22,kyoga,22068,20.56663947,Uganda,Uganda
09-10-22,kyoga,21554,23.49056117,Uganda,Uganda
11-10-22,kyoga,25035,22.63471288,Uganda,Uganda
15-10-22,kyoga,23499,20.11186048,Uganda,Uganda
17-10-22,kyoga,21353,22.32666162,Uganda,Uganda
18-10-22,kyoga,22639,21.62432273,Uganda,Uganda
19-10-22,kyoga,19823,21.47700181,Uganda,Uganda
21-10-22,kyoga,20164,20.18014873,Uganda,Uganda
23-10-22,kyoga,24840,22.76196328,Uganda,Uganda
26-10-22,kyoga,20315,22.71934854,Uganda,Uganda
31-10-22,kyoga,19802,19.53832775,Uganda,Uganda
07-11-22,kyoga,20563,23.81039721,Uganda,Uganda
08-11-22,kyoga,20149,23.11724071,Uganda,Uganda
11-11-22,kyoga,20822,21.162826,Uganda,Uganda
12-11-22,kyoga,22010,23.96362023,Uganda,Uganda
16-11-22,kyoga,20605,21.74342036,Uganda,Uganda
18-11-22,kyoga,23998,22.35741437,Uganda,Uganda
21-11-22,kyoga,24955,23.3150008,Uganda,Uganda
23-11-22,kyoga,24468,20.60114665,Uganda,Uganda
24-11-22,kyoga,22192,22.11619555,Uganda,Uganda
26-11-22,kyoga,25853,22.07128633,Uganda,Uganda
27-11-22,kyoga,21957,18.62303859,Uganda,Uganda
01-12-22,kyoga,17504,19.64075844,Uganda,Uganda
03-12-22,kyoga,22669,20.47011537,Uganda,Uganda
04-12-22,kyoga,20580,20.74721996,Uganda,Uganda
13-12-22,kyoga,26224,20.70004801,Uganda,Uganda
15-12-22,kyoga,26545,22.20955522,Uganda,Uganda
17-12-22,kyoga,24060,20.01380051,Uganda,Uganda
18-12-22,kyoga,18218,22.39771966,Uganda,Uganda
19-12-22,kyoga,21046,21.1357394,Uganda,Uganda
21-12-22,kyoga,23683,21.7064161,Uganda,Uganda
23-12-22,kyoga,23419,20.90108856,Uganda,Uganda
25-12-22,kyoga,20953,12.68487635,Uganda,Uganda
26-12-22,kyoga,24488,23.84385582,Uganda,Uganda
29-12-22,kyoga,18145,17.72694568,Uganda,Uganda
31-12-22,kyoga,23221,20.16343559,Uganda,Uganda
02-01-23,kyoga,19742,20.49508202,Uganda,Uganda
03-01-23,kyoga,21753,22.25289715,Uganda,Uganda
04-01-23,kyoga,22134,22.11546242,Uganda,Uganda
05-01-23,kyoga,23426,22.1475114,Uganda,Uganda
07-01-23,kyoga,21093,20.2362087,Uganda,Uganda
08-01-23,kyoga,18073,19.50732507,Uganda,Uganda
09-01-23,kyoga,23257,21.36210231,Uganda,Uganda
12-01-23,kyoga,27027,20.89160051,Uganda,Uganda
13-01-23,kyoga,24447,23.15452409,Uganda,Uganda
14-01-23,kyoga,24140,23.71018239,Uganda,Uganda
15-01-23,kyoga,21756,21.95771026,Uganda,Uganda
20-01-23,kyoga,21255,23.41093536,Uganda,Uganda
21-01-23,kyoga,23002,20.69592766,Uganda,Uganda
22-01-23,kyoga,21763,22.87893113,Uganda,Uganda
28-01-23,kyoga,24351,23.02876589,Uganda,Uganda
02-02-23,kyoga,24572,22.7426117,Uganda,Uganda
03-02-23,kyoga,23743,21.0549417,Uganda,Uganda
04-02-23,kyoga,20790,20.12861312,Uganda,Uganda
06-02-23,kyoga,22970,20.0768483,Uganda,Uganda
08-02-23,kyoga,21078,22.11664876,Uganda,Uganda
11-02-23,kyoga,20944,20.18860961,Uganda,Uganda
12-02-23,kyoga,25893,21.25302739,Uganda,Uganda
13-02-23,kyoga,22710,21.16464881,Uganda,Uganda
14-02-23,kyoga,22039,22.29993288,Uganda,Uganda
15-02-23,kyoga,19359,21.98346785,Uganda,Uganda
16-02-23,kyoga,20793,22.9165165,Uganda,Uganda
17-02-23,kyoga,21307,21.88021742,Uganda,Uganda
18-02-23,kyoga,26943,22.83957328,Uganda,Uganda
19-02-23,kyoga,21177,23.04717415,Uganda,Uganda
22-02-23,kyoga,19788,19.22792717,Uganda,Uganda
26-02-23,kyoga,21839,21.85385535,Uganda,Uganda
27-02-23,kyoga,21272,22.31414931,Uganda,Uganda
02-03-23,kyoga,23617,22.245497,Uganda,Uganda
05-03-23,kyoga,22611,22.75653334,Uganda,Uganda
06-03-23,kyoga,23282,23.02434768,Uganda,Uganda
07-03-23,kyoga,24171,21.78500832,Uganda,Uganda
08-03-23,kyoga,21480,21.10877008,Uganda,Uganda
09-03-23,kyoga,18693,19.45228299,Uganda,Uganda
10-03-23,kyoga,22720,22.52284228,Uganda,Uganda
14-03-23,kyoga,20933,23.74049944,Uganda,Uganda
17-03-23,kyoga,21479,22.19517048,Uganda,Uganda
19-03-23,kyoga,21634,21.31833379,Uganda,Uganda
24-03-23,kyoga,21849,21.56029802,Uganda,Uganda
25-03-23,kyoga,24478,21.4423077,Uganda,Uganda
27-03-23,kyoga,24649,20.59535449,Uganda,Uganda
29-03-23,kyoga,20944,20.07526662,Uganda,Uganda
05-04-23,kyoga,19781,20.5487199,Uganda,Uganda
08-04-23,kyoga,21244,21.31477616,Uganda,Uganda
11-04-23,kyoga,23113,21.79636904,Uganda,Uganda
12-04-23,kyoga,22413,21.15739321,Uganda,Uganda
14-04-23,kyoga,22907,23.66994802,Uganda,Uganda
15-04-23,kyoga,24385,21.58289001,Uganda,Uganda
17-04-23,kyoga,22376,22.07024177,Uganda,Uganda
18-04-23,kyoga,22646,20.13643104,Uganda,Uganda
19-04-23,kyoga,32448,22.31913845,Uganda,Uganda
20-04-23,kyoga,25171,22.5773478,Uganda,Uganda
24-04-23,kyoga,21397,22.46268659,Uganda,Uganda
27-04-23,kyoga,22627,20.73649925,Uganda,Uganda
30-04-23,kyoga,19512,22.55383716,Uganda,Uganda
01-05-23,kyoga,24226,20.57382712,Uganda,Uganda
02-05-23,kyoga,19980,21.04594357,Uganda,Uganda
03-05-23,kyoga,21951,21.7019609,Uganda,Uganda
05-05-23,kyoga,24221,22.74681713,Uganda,Uganda
06-05-23,kyoga,24317,21.92112456,Uganda,Uganda
08-05-23,kyoga,24496,23.13535475,Uganda,Uganda
09-05-23,kyoga,22443,22.31103613,Uganda,Uganda
11-05-23,kyoga,23963,23.63058719,Uganda,Uganda
12-05-23,kyoga,20568,23.45375746,Uganda,Uganda
14-05-23,kyoga,24101,21.36027759,Uganda,Uganda
21-05-23,kyoga,23623,22.67436068,Uganda,Uganda
23-05-23,kyoga,22368,23.26766059,Uganda,Uganda
25-05-23,kyoga,20561,23.20255566,Uganda,Uganda
29-05-23,kyoga,19599,21.09228274,Uganda,Uganda
31-05-23,kyoga,24923,21.84412778,Uganda,Uganda
01-06-23,kyoga,21174,23.00851418,Uganda,Uganda
02-06-23,kyoga,26697,22.59495022,Uganda,Uganda
05-06-23,kyoga,21302,23.74554256,Uganda,Uganda
06-06-23,kyoga,21982,22.51078866,Uganda,Uganda
07-06-23,kyoga,25833,21.95360811,Uganda,Uganda
09-06-23,kyoga,26015,21.52777459,Uganda,Uganda
10-06-23,kyoga,21303,22.59116035,Uganda,Uganda
13-06-23,kyoga,21159,22.3707439,Uganda,Uganda
14-06-23,kyoga,23577,22.27856835,Uganda,Uganda
15-06-23,kyoga,21566,21.46321691,Uganda,Uganda
17-06-23,kyoga,24304,20.20504647,Uganda,Uganda
18-06-23,kyoga,23919,21.56424461,Uganda,Uganda
24-06-23,kyoga,20193,22.55349573,Uganda,Uganda
02-07-23,kyoga,24768,21.20618161,Uganda,Uganda
06-07-23,kyoga,23634,22.97321177,Uganda,Uganda
07-07-23,kyoga,22775,23.5547517,Uganda,Uganda
10-07-23,kyoga,23569,22.04920925,Uganda,Uganda
11-07-23,kyoga,19993,20.58524387,Uganda,Uganda
12-07-23,kyoga,22978,21.85307424,Uganda,Uganda
16-07-23,kyoga,24080,22.06874792,Uganda,Uganda
18-07-23,kyoga,22252,23.53648332,Uganda,Uganda
21-07-23,kyoga,19872,19.8803989,Uganda,Uganda
23-07-23,kyoga,24269,20.98431109,Uganda,Uganda
24-07-23,kyoga,24093,21.17122271,Uganda,Uganda
25-07-23,kyoga,21683,20.21242992,Uganda,Uganda
26-07-23,kyoga,21463,20.68284896,Uganda,Uganda
29-07-23,kyoga,27640,22.1132696,Uganda,Uganda
03-08-23,kyoga,21006,20.32766763,Uganda,Uganda
04-08-23,kyoga,20873,20.98501851,Uganda,Uganda
07-08-23,kyoga,20805,23.62066374,Uganda,Uganda
10-08-23,kyoga,17899,18.28938162,Uganda,Uganda
12-08-23,kyoga,21758,22.29574356,Uganda,Uganda
13-08-23,kyoga,19577,22.147182,Uganda,Uganda
15-08-23,kyoga,23863,20.64501598,Uganda,Uganda
16-08-23,kyoga,23588,21.08428377,Uganda,Uganda
19-08-23,kyoga,22290,22.41680103,Uganda,Uganda
21-08-23,kyoga,20385,23.33528537,Uganda,Uganda
22-08-23,kyoga,22940,23.38852636,Uganda,Uganda
26-08-23,kyoga,20552,12.97910852,Uganda,Uganda
27-08-23,kyoga,20853,21.29204896,Uganda,Uganda
29-08-23,kyoga,21849,20.13451085,Uganda,Uganda
01-09-23,kyoga,20977,22.31833006,Uganda,Uganda
02-09-23,kyoga,22207,22.4406164,Uganda,Uganda
05-09-23,kyoga,23359,22.15787521,Uganda,Uganda
06-09-23,kyoga,22361,21.77806608,Uganda,Uganda
08-09-23,kyoga,22768,23.58428013,Uganda,Uganda
14-09-23,kyoga,23470,20.20982777,Uganda,Uganda
17-09-23,kyoga,23710,22.94849302,Uganda,Uganda
19-09-23,kyoga,21087,22.22606319,Uganda,Uganda
20-09-23,kyoga,17268,19.55745232,Uganda,Uganda
22-09-23,kyoga,19447,19.25910048,Uganda,Uganda
23-09-23,kyoga,22648,23.5505787,Uganda,Uganda
30-09-23,kyoga,21539,22.89247681,Uganda,Uganda
01-10-23,kyoga,20619,20.80915323,Uganda,Uganda
03-10-23,kyoga,21425,20.70917827,Uganda,Uganda
04-10-23,kyoga,23132,21.66760841,Uganda,Uganda
05-10-23,kyoga,26078,21.38706341,Uganda,Uganda
07-10-23,kyoga,17311,20.38111146,Uganda,Uganda
09-10-23,kyoga,22748,21.87431243,Uganda,Uganda
10-10-23,kyoga,22316,21.97155075,Uganda,Uganda
12-10-23,kyoga,22385,23.13921541,Uganda,Uganda
13-10-23,kyoga,22155,21.95419505,Uganda,Uganda
15-10-23,kyoga,24520,22.03398692,Uganda,Uganda
16-10-23,kyoga,23128,22.11266534,Uganda,Uganda
17-10-23,kyoga,23308,23.29252906,Uganda,Uganda
18-10-23,kyoga,25919,21.58411842,Uganda,Uganda
19-10-23,kyoga,19136,19.85481426,Uganda,Uganda
22-10-23,kyoga,21867,20.42047164,Uganda,Uganda
26-10-23,kyoga,22580,21.57868614,Uganda,Uganda
29-10-23,kyoga,23670,23.71099342,Uganda,Uganda
01-11-23,kyoga,22996,20.18580141,Uganda,Uganda
07-11-23,kyoga,21181,22.91144742,Uganda,Uganda
08-11-23,kyoga,22814,21.73120051,Uganda,Uganda
10-11-23,kyoga,22894,20.59317299,Uganda,Uganda
11-11-23,kyoga,21734,22.75837367,Uganda,Uganda
12-11-23,kyoga,20234,22.68443483,Uganda,Uganda
15-11-23,kyoga,21007,21.41745446,Uganda,Uganda
17-11-23,kyoga,26596,20.16850829,Uganda,Uganda
18-11-23,kyoga,24664,23.18460269,Uganda,Uganda
19-11-23,kyoga,22233,20.8859429,Uganda,Uganda
21-11-23,kyoga,24024,23.9140991,Uganda,Uganda
24-11-23,kyoga,22496,22.6511835,Uganda,Uganda
26-11-23,kyoga,24198,23.691479,Uganda,Uganda
28-11-23,kyoga,22205,22.6216384,Uganda,Uganda
29-11-23,kyoga,21505,21.92595856,Uganda,Uganda
30-11-23,kyoga,23270,20.84021014,Uganda,Uganda
01-12-23,kyoga,22893,21.9842178,Uganda,Uganda
02-12-23,kyoga,22393,20.98996692,Uganda,Uganda
04-12-23,kyoga,22200,20.38888308,Uganda,Uganda
07-12-23,kyoga,38159,20.27801725,Uganda,Uganda
08-12-23,kyoga,21622,10.85815317,Uganda,Uganda
10-12-23,kyoga,21858,20.11619142,Uganda,Uganda
11-12-23,kyoga,22662,20.30725862,Uganda,Uganda
12-12-23,kyoga,22971,21.45339095,Uganda,Uganda
18-12-23,kyoga,20869,21.02608586,Uganda,Uganda
21-12-23,kyoga,23289,23.99497146,Uganda,Uganda
22-12-23,kyoga,18648,22.07547,Uganda,Uganda
23-12-23,kyoga,24214,20.12873148,Uganda,Uganda
26-12-23,kyoga,20410,20.21549491,Uganda,Uganda
27-12-23,kyoga,21433,21.75204557,Uganda,Uganda
31-12-23,kyoga,20598,23.3503032,Uganda,Uganda
01-01-24,kyoga,21353,23.88064329,Uganda,Uganda
02-01-24,kyoga,22991,23.57999366,Uganda,Uganda
05-01-24,kyoga,22885,20.17425614,Uganda,Uganda
06-01-24,kyoga,19017,21.54996158,Uganda,Uganda
08-01-24,kyoga,21934,22.74597966,Uganda,Uganda
12-01-24,kyoga,24319,20.90248396,Uganda,Uganda
13-01-24,kyoga,23106,22.99534811,Uganda,Uganda
14-01-24,kyoga,26980,22.96304727,Uganda,Uganda
16-01-24,kyoga,22747,22.58795365,Uganda,Uganda
17-01-24,kyoga,21504,19.61365315,Uganda,Uganda
18-01-24,kyoga,25274,23.45660673,Uganda,Uganda
19-01-24,kyoga,23724,23.17276228,Uganda,Uganda
21-01-24,kyoga,20626,22.67528163,Uganda,Uganda
22-01-24,kyoga,21760,22.45610088,Uganda,Uganda
23-01-24,kyoga,24130,21.55434617,Uganda,Uganda
25-01-24,kyoga,24224,23.27454607,Uganda,Uganda
26-01-24,kyoga,22374,22.69064634,Uganda,Uganda
01-02-24,kyoga,22073,23.62267655,Uganda,Uganda
03-02-24,kyoga,22083,20.75576145,Uganda,Uganda
04-02-24,kyoga,26878,20.93431023,Uganda,Uganda
05-02-24,kyoga,23186,21.7746628,Uganda,Uganda
07-02-24,kyoga,22942,22.16606752,Uganda,Uganda
08-02-24,kyoga,23739,22.60718117,Uganda,Uganda
10-02-24,kyoga,20181,17.09686536,Uganda,Uganda
11-02-24,kyoga,19999,20.63311025,Uganda,Uganda
12-02-24,kyoga,24709,20.02411091,Uganda,Uganda
13-02-24,kyoga,22137,23.07937292,Uganda,Uganda
14-02-24,kyoga,19409,18.43401753,Uganda,Uganda
16-02-24,kyoga,21858,20.21317444,Uganda,Uganda
19-02-24,kyoga,23372,20.81969848,Uganda,Uganda
21-02-24,kyoga,20965,23.62291051,Uganda,Uganda
22-02-24,kyoga,22235,21.52500772,Uganda,Uganda
25-02-24,kyoga,29206,21.3368705,Uganda,Uganda
27-02-24,kyoga,22440,23.91182533,Uganda,Uganda
28-02-24,kyoga,23978,20.10807969,Uganda,Uganda
29-02-24,kyoga,25064,15.87672276,Uganda,Uganda
01-03-24,kyoga,25303,20.66167324,Uganda,Uganda
04-03-24,kyoga,25244,21.5020322,Uganda,Uganda
10-03-24,kyoga,26122,21.93645747,Uganda,Uganda
11-03-24,kyoga,21183,21.51324751,Uganda,Uganda
12-03-24,kyoga,21411,20.35403043,Uganda,Uganda
14-03-24,kyoga,20595,22.09251047,Uganda,Uganda
16-03-24,kyoga,21470,21.51303999,Uganda,Uganda
17-03-24,kyoga,19643,18.67639414,Uganda,Uganda
20-03-24,kyoga,21578,20.50185002,Uganda,Uganda
21-03-24,kyoga,22444,22.26567103,Uganda,Uganda
22-03-24,kyoga,22036,23.59789799,Uganda,Uganda
24-03-24,kyoga,23731,15.32060098,Uganda,Uganda
26-03-24,kyoga,22011,20.63194193,Uganda,Uganda
27-03-24,kyoga,22121,21.68408624,Uganda,Uganda
28-03-24,kyoga,20092,20.36927176,Uganda,Uganda
29-03-24,kyoga,21413,23.80451588,Uganda,Uganda
01-04-24,kyoga,17436,22.60586282,Uganda,Uganda
02-04-24,kyoga,21096,21.30446057,Uganda,Uganda
03-04-24,kyoga,21413,22.18152453,Uganda,Uganda
07-04-24,kyoga,24268,22.03978871,Uganda,Uganda
15-04-24,kyoga,19359,18.63777262,Uganda,Uganda
22-04-24,kyoga,26921,21.53632852,Uganda,Uganda
23-04-24,kyoga,21383,21.53119479,Uganda,Uganda
24-04-24,kyoga,24296,20.50506609,Uganda,Uganda
29-04-24,kyoga,20970,22.16034666,Uganda,Uganda
30-04-24,kyoga,23582,23.13886222,Uganda,Uganda
01-05-24,kyoga,21643,23.33446773,Uganda,Uganda
03-05-24,kyoga,22161,22.10656719,Uganda,Uganda
04-05-24,kyoga,22466,23.88730666,Uganda,Uganda
05-05-24,kyoga,23057,20.48356804,Uganda,Uganda
07-05-24,kyoga,22203,21.27535112,Uganda,Uganda
08-05-24,kyoga,26078,22.61363996,Uganda,Uganda
10-05-24,kyoga,21233,22.27656587,Uganda,Uganda
12-05-24,kyoga,24143,22.76773698,Uganda,Uganda
13-05-24,kyoga,19395,18.99597697,Uganda,Uganda
14-05-24,kyoga,22294,22.72893604,Uganda,Uganda
15-05-24,kyoga,19097,20.37353789,Uganda,Uganda
16-05-24,kyoga,24023,21.45856636,Uganda,Uganda
17-05-24,kyoga,21489,21.79283932,Uganda,Uganda
18-05-24,kyoga,22995,23.7186931,Uganda,Uganda
19-05-24,kyoga,23649,22.7606936,Uganda,Uganda
22-05-24,kyoga,23329,22.63250007,Uganda,Uganda
23-05-24,kyoga,19817,22.25987138,Uganda,Uganda
25-05-24,kyoga,16856,21.3096965,Uganda,Uganda
26-05-24,kyoga,24300,21.29210008,Uganda,Uganda
27-05-24,kyoga,16321,21.20180595,Uganda,Uganda
29-05-24,kyoga,18831,21.58546536,Uganda,Uganda
31-05-24,kyoga,24119,22.41325203,Uganda,Uganda
01-06-24,kyoga,22183,23.71784274,Uganda,Uganda
02-06-24,kyoga,24110,23.82131631,Uganda,Uganda
05-06-24,kyoga,21844,20.35775515,Uganda,Uganda
07-06-24,kyoga,21256,21.85686987,Uganda,Uganda
15-06-24,kyoga,23444,20.93906665,Uganda,Uganda
16-06-24,kyoga,24554,22.70044114,Uganda,Uganda
18-06-24,kyoga,24143,20.16369896,Uganda,Uganda
19-06-24,kyoga,18872,20.40758108,Uganda,Uganda
23-06-24,kyoga,19400,20.94819783,Uganda,Uganda
24-06-24,kyoga,19241,20.96240032,Uganda,Uganda
25-06-24,kyoga,21089,23.00567215,Uganda,Uganda
26-06-24,kyoga,22231,13.55807429,Uganda,Uganda
28-06-24,kyoga,28575,21.1142587,Uganda,Uganda
02-07-24,kyoga,22021,23.17631339,Uganda,Uganda
05-07-24,kyoga,23642,22.61465348,Uganda,Uganda
07-07-24,kyoga,20936,20.36914863,Uganda,Uganda
09-07-24,kyoga,21884,22.45380926,Uganda,Uganda
13-07-24,kyoga,22952,22.09802323,Uganda,Uganda
16-07-24,kyoga,19945,22.32958451,Uganda,Uganda
21-07-24,kyoga,18362,19.72099406,Uganda,Uganda
24-07-24,kyoga,21586,21.52686725,Uganda,Uganda
26-07-24,kyoga,17934,18.77756029,Uganda,Uganda
27-07-24,kyoga,23990,20.53728608,Uganda,Uganda
30-07-24,kyoga,18795,21.09687374,Uganda,Uganda
31-07-24,kyoga,22316,23.16147943,Uganda,Uganda
01-08-24,kyoga,24694,22.2411174,Uganda,Uganda
02-08-24,kyoga,19679,16.17641374,Uganda,Uganda
03-08-24,kyoga,22635,23.70888646,Uganda,Uganda
05-08-24,kyoga,26256,20.65837608,Uganda,Uganda
07-08-24,kyoga,26698,20.26780839,Uganda,Uganda
08-08-24,kyoga,20969,21.79767,Uganda,Uganda
09-08-24,kyoga,21111,21.17076889,Uganda,Uganda
19-08-24,kyoga,27684,20.43488828,Uganda,Uganda
21-08-24,kyoga,22953,23.23246721,Uganda,Uganda
22-08-24,kyoga,22205,20.68896612,Uganda,Uganda
25-08-24,kyoga,20206,22.03324998,Uganda,Uganda
26-08-24,kyoga,19315,22.1059878,Uganda,Uganda
27-08-24,kyoga,20079,21.1433584,Uganda,Uganda
28-08-24,kyoga,23970,22.794794,Uganda,Uganda
29-08-24,kyoga,21551,21.69012223,Uganda,Uganda
31-08-24,kyoga,20954,21.93925907,Uganda,Uganda
01-09-24,kyoga,23572,21.25992546,Uganda,Uganda
04-09-24,kyoga,20903,20.81945948,Uganda,Uganda
05-09-24,kyoga,23467,21.50797913,Uganda,Uganda
08-09-24,kyoga,20889,20.22567889,Uganda,Uganda
12-09-24,kyoga,20353,22.66846385,Uganda,Uganda
15-09-24,kyoga,23072,23.97741642,Uganda,Uganda
19-09-24,kyoga,22627,21.24650125,Uganda,Uganda
20-09-24,kyoga,20388,20.43298154,Uganda,Uganda
22-09-24,kyoga,22580,20.05529649,Uganda,Uganda
23-09-24,kyoga,23401,20.26788833,Uganda,Uganda
25-09-24,kyoga,25391,21.38508391,Uganda,Uganda
28-09-24,kyoga,23604,21.70530578,Uganda,Uganda
29-09-24,kyoga,20697,23.8288768,Uganda,Uganda
02-10-24,kyoga,23991,21.08540786,Uganda,Uganda
05-10-24,kyoga,22305,21.7164849,Uganda,Uganda
06-10-24,kyoga,20624,22.60047994,Uganda,Uganda
07-10-24,kyoga,22898,20.52345456,Uganda,Uganda
11-10-24,kyoga,23484,21.372209,Uganda,Uganda
12-10-24,kyoga,22472,20.41736108,Uganda,Uganda
13-10-24,kyoga,21341,21.41789533,Uganda,Uganda
16-10-24,kyoga,19757,17.80863618,Uganda,Uganda
18-10-24,kyoga,23284,21.04843989,Uganda,Uganda
21-10-24,kyoga,20708,20.67755044,Uganda,Uganda
22-10-24,kyoga,21967,21.10275377,Uganda,Uganda
24-10-24,kyoga,23044,20.88663308,Uganda,Uganda
25-10-24,kyoga,23168,17.00673796,Uganda,Uganda
26-10-24,kyoga,16738,18.75170889,Uganda,Uganda
27-10-24,kyoga,21978,23.98196971,Uganda,Uganda
28-10-24,kyoga,23201,23.49612242,Uganda,Uganda
31-10-24,kyoga,26397,20.05322508,Uganda,Uganda
01-11-24,kyoga,23880,20.06534358,Uganda,Uganda
03-11-24,kyoga,22083,21.34066908,Uganda,Uganda
04-11-24,kyoga,21403,22.77971075,Uganda,Uganda
08-11-24,kyoga,19732,19.3647078,Uganda,Uganda
09-11-24,kyoga,21812,21.85967397,Uganda,Uganda
10-11-24,kyoga,23827,21.42827187,Uganda,Uganda
11-11-24,kyoga,24424,21.53636366,Uganda,Uganda
14-11-24,kyoga,21780,22.81469385,Uganda,Uganda
15-11-24,kyoga,23745,23.94584176,Uganda,Uganda
17-11-24,kyoga,21242,23.27630082,Uganda,Uganda
19-11-24,kyoga,23644,22.86955979,Uganda,Uganda
21-11-24,kyoga,22590,23.23758235,Uganda,Uganda
24-11-24,kyoga,23505,21.10114436,Uganda,Uganda
25-11-24,kyoga,22052,21.95317031,Uganda,Uganda
28-11-24,kyoga,23153,23.61416358,Uganda,Uganda
01-12-24,kyoga,22371,22.40447895,Uganda,Uganda
02-12-24,kyoga,21994,20.50863815,Uganda,Uganda
05-12-24,kyoga,23529,21.44051866,Uganda,Uganda
06-12-24,kyoga,20281,20.90755663,Uganda,Uganda
08-12-24,kyoga,22360,21.35606063,Uganda,Uganda
11-12-24,kyoga,24644,23.66404049,Uganda,Uganda
15-12-24,kyoga,22603,21.66330609,Uganda,Uganda
18-12-24,kyoga,22142,22.56744268,Uganda,Uganda
19-12-24,kyoga,21457,22.10968367,Uganda,Uganda
22-12-24,kyoga,23087,21.31779642,Uganda,Uganda
24-12-24,kyoga,27459,20.33622233,Uganda,Uganda
25-12-24,kyoga,22338,21.74777466,Uganda,Uganda
27-12-24,kyoga,23734,23.45100092,Uganda,Uganda
29-12-24,kyoga,25207,20.76477614,Uganda,Uganda
30-12-24,kyoga,23709,20.80604589,Uganda,Uganda
31-12-24,kyoga,21708,20.30112679,Uganda,Uganda
01-01-20,victoria,22127,21.91618097,Uganda,Uganda
09-01-20,victoria,21325,21.74828818,Uganda,Uganda
11-01-20,victoria,21579,20.23441775,Uganda,Uganda
12-01-20,victoria,24615,20.43392813,Uganda,Uganda
13-01-20,victoria,20525,20.16529337,Uganda,Uganda
15-01-20,victoria,23513,22.6139977,Uganda,Uganda
21-01-20,victoria,19906,19.24935387,Uganda,Uganda
22-01-20,victoria,22164,22.80009453,Uganda,Uganda
23-01-20,victoria,23248,23.78803751,Uganda,Uganda
27-01-20,victoria,25911,22.58109483,Uganda,Uganda
30-01-20,victoria,23372,22.10088249,Uganda,Uganda
03-02-20,victoria,20396,23.33292336,Uganda,Uganda
04-02-20,victoria,22392,22.54041641,Uganda,Uganda
05-02-20,victoria,23379,10.76775702,Uganda,Uganda
10-02-20,victoria,27058,23.91551171,Uganda,Uganda
12-02-20,victoria,22054,21.82042664,Uganda,Uganda
18-02-20,victoria,20265,20.11946982,Uganda,Uganda
19-02-20,victoria,20237,23.24958429,Uganda,Uganda
20-02-20,victoria,27724,21.16362985,Uganda,Uganda
21-02-20,victoria,23899,20.57016894,Uganda,Uganda
24-02-20,victoria,25210,21.25685648,Uganda,Uganda
27-02-20,victoria,23593,20.78937017,Uganda,Uganda
01-03-20,victoria,23545,23.79238877,Uganda,Uganda
03-03-20,victoria,24589,20.07997283,Uganda,Uganda
04-03-20,victoria,20080,21.18455053,Uganda,Uganda
06-03-20,victoria,21670,21.32926638,Uganda,Uganda
08-03-20,victoria,23181,21.98658549,Uganda,Uganda
09-03-20,victoria,23863,22.31026253,Uganda,Uganda
11-03-20,victoria,23904,23.8930523,Uganda,Uganda
15-03-20,victoria,22095,23.94754597,Uganda,Uganda
16-03-20,victoria,24502,22.60872937,Uganda,Uganda
21-03-20,victoria,23660,21.63992345,Uganda,Uganda
27-03-20,victoria,18570,21.97472842,Uganda,Uganda
28-03-20,victoria,19826,18.42062503,Uganda,Uganda
30-03-20,victoria,22257,23.51038362,Uganda,Uganda
31-03-20,victoria,20297,22.654994,Uganda,Uganda
04-04-20,victoria,26657,20.17866019,Uganda,Uganda
06-04-20,victoria,20129,23.24895668,Uganda,Uganda
08-04-20,victoria,21612,20.47180779,Uganda,Uganda
09-04-20,victoria,23142,21.68205791,Uganda,Uganda
